,SI,MS,NDB,ACB,LSr.m.v,LSr.m.d,LSr.vl,LSr.dl,LSc.v,LSc.d,SF,FS,CP,TTv,TTd,TR,ENTm,ENTl,ILA,PL,ACAv,ACAd,RSPv,RSPv.a,RSPv.b/c,RSPd,AIv,AId,ORBv,ORBm,PTLp,PERI,ECT,VISp,VISpm,AVP,MPO,AHNc,MM,LM,SUMl,LHAa,LHAjvv,LHAjvd,LHAjp,LHAjd,LHAsfp,LHAs,ZI,REr,REc,PT,AV,AD,IAM,VTA
SF,0.8175617798386862,0.5464532103585,0.6550387596899225,0.4671849494394133,0.6550387596899225,0.38563559260202857,0.5765599193746258,0.788737270250038,0.6156228852755918,0.5703162504270791,1.0,0.31770535485959306,0.6481189239135698,0.3626271789979513,0.4806201550387597,0.27413331743965574,-0.05935065392972362,0.26336687675137227,0.3015322125810123,0.46124031007751937,0.3879267496257154,0.3879267496257154,-0.2361293258591311,-0.2934836354418746,-0.09302325581395349,-0.042471359039946664,0.35582999744274424,0.35582999744274424,0.6444240777830839,0.3590760355195491,-0.042961605185538924,0.22769613564987642,-0.01930516319997576,-0.13493104334807493,-0.13555428474009304,0.31770535485959306,0.31770535485959306,0.37701035443338377,0.20239656502211237,-0.6201550387596899,0.31770535485959306,0.3626271789979513,0.3879267496257154,0.37701035443338377,0.5886122837592905,0.13350850094366115,0.37701035443338377,0.23721999829516283,0.3626271789979513,0.003594425773447947,-0.21013473956594203,0.23721999829516283,-0.6177652223992243,-0.508328567775349,0.2160396413045233,0.45101160511271954
FS,0.6527777777777778,0.4583333333333333,0.36853821163712797,0.9114654303752999,0.5718696387472675,0.42146361521176234,0.8401680504168058,0.7577722283113838,0.0,0.19178532059415365,0.31770535485959306,1.0,0.6527777777777778,0.9954022744967957,0.9022832078012443,0.8101914936669333,0.10302042296151677,0.07001400420140048,0.7443873683187766,0.8768667794124768,0.4147509477069983,0.9677522113163293,0.0,0.15636569790552365,0.3812464258315117,0.25318484177091666,0.9583333333333334,0.9583333333333334,0.563436169819011,0.8355099778440249,0.0,0.9401021481358627,0.6076436202502,-0.08295018954139965,-0.08333333333333333,1.0,1.0,0.9861111111111112,0.9677522113163293,-0.24145606969329073,1.0,0.9954022744967957,0.9677522113163293,0.9861111111111112,0.76271276980969,0.7372410841345464,0.9861111111111112,0.9861111111111112,0.9954022744967957,0.7778174593052023,0.40190081065279715,0.9861111111111112,-0.08861469461982083,-0.4166666666666667,0.9583333333333334,0.8486684247915055
CP,0.7037037037037037,0.19444444444444445,0.3346496404521047,0.8439494725697222,0.6099942813304187,0.42146361521176234,0.7351470441147051,0.8660254037844386,0.09216687726822183,0.09589266029707683,0.6481189239135698,0.6527777777777778,1.0,0.7004682672384859,0.8472142796255815,0.6076436202502,0.18314741859825204,0.5912293688118263,0.6784780700822183,0.8006174942461746,0.5622179513361532,0.7004682672384859,-0.11981694044868839,-0.012028130608117204,0.19485928431388375,0.12237267352260972,0.6527777777777778,0.6527777777777778,0.9860132971832692,0.725796546409961,0.0939060283031685,0.4977011372483979,0.23630585231952222,-0.009216687726822183,-0.009259259259259259,0.6527777777777778,0.6527777777777778,0.7037037037037037,0.4977011372483979,-0.508328567775349,0.6527777777777778,0.7004682672384859,0.7004682672384859,0.7037037037037037,0.7473044310256559,0.5759695969801143,0.7037037037037037,0.5509259259259259,0.7004682672384859,0.41640732669874464,0.21051947224670325,0.5509259259259259,-0.5063696835418333,-0.4166666666666667,0.5,0.8315236081290509
TTv,0.7004682672384859,0.47005107406793134,0.37949355941646074,0.9156754547663372,0.6156228852755918,0.40398784708093305,0.8363051883444272,0.7742429138870974,0.045871559633027525,0.18294922998724616,0.3626271789979513,0.9954022744967957,0.7004682672384859,1.0,0.9107845425995057,0.8316685323107099,0.1519211308674307,0.12389706493991515,0.7486832636929778,0.8854849719717417,0.43119266055045874,0.981651376146789,-0.045871559633027525,0.11972828565264393,0.3373276083701873,0.2268186906301936,0.9677522113163293,0.9677522113163293,0.6075827820525738,0.8148671478195845,0.04673713708096721,0.926605504587156,0.5964491494349535,-0.045871559633027525,-0.046083438634110914,0.9954022744967957,0.9954022744967957,0.9954022744967957,0.944954128440367,-0.26986208669614986,0.9954022744967957,1.0,0.981651376146789,0.9954022744967957,0.7592060258563165,0.7109185941250106,0.9954022744967957,0.9677522113163293,1.0,0.7742412681357174,0.373382782309507,0.9677522113163293,-0.13441107592900362,-0.4147509477069983,0.9401021481358627,0.8447664803310775
TTd,0.6099942813304187,0.44478749680343027,0.5232558139534884,0.9961464211187491,0.49612403100775193,0.6284431879440466,0.9075480212378368,0.8987936335407409,0.0,0.30709336561458106,0.4806201550387597,0.9022832078012443,0.8472142796255815,0.9107845425995057,1.0,0.7374572342390739,0.05585943899268105,0.34878316110316865,0.8762171353824711,0.9883720930232558,0.6999547873681387,0.9107845425995057,0.10963147272031087,0.11372490873372641,0.38372093023255816,0.40154739455949573,0.9022832078012443,0.9022832078012443,0.8162704985252395,0.9343698988788266,0.0,0.8601854013439776,0.5057952758393648,-0.10119828251105618,-0.10166571355506979,0.9022832078012443,0.9022832078012443,0.914991421995628,0.8601854013439776,-0.375968992248062,0.9022832078012443,0.9107845425995057,0.9107845425995057,0.914991421995628,0.8741068645048147,0.8291580584922115,0.914991421995628,0.8768667794124768,0.9107845425995057,0.614646807259599,0.3362155833055072,0.8768667794124768,-0.23552299103970423,-0.508328567775349,0.8641585652180932,0.9726163310256908
TR,0.6076436202502,0.41775498892201246,0.305021578559617,0.7269230769230769,0.48649011263938907,0.19207475771325935,0.5849739909908359,0.5810509377909068,0.04200346122781363,0.05098499285104609,0.27413331743965574,0.8101914936669333,0.6076436202502,0.8316685323107099,0.7374572342390739,1.0,0.39646478419760484,0.21980840873595045,0.7738950745505404,0.7297351689590836,0.3864318432958854,0.8484699168018354,-0.21001730613906816,-0.13886751972361294,0.07722065279990303,0.08461538461538462,0.8355099778440249,0.8355099778440249,0.5135525910130955,0.5807692307692308,0.042796049251091296,0.7644629943462081,0.4269230769230769,0.31082561308582085,0.35023903111643473,0.8101914936669333,0.8101914936669333,0.8439494725697222,0.7476616098550827,-0.11583097919985454,0.8101914936669333,0.8316685323107099,0.8484699168018354,0.8439494725697222,0.6986973650226158,0.594973226807177,0.8439494725697222,0.7679940200384472,0.8316685323107099,0.7125342996692356,0.3942286911860115,0.7679940200384472,-0.07692307692307693,-0.08861469461982083,0.7595545253127499,0.6367964886914562
ENTm,0.18314741859825204,0.022893427324781505,-0.10822766304831954,0.027822090119130165,0.2513674754670647,-0.1929749328978031,-0.06732014170987177,-0.0793051585718144,0.16711324395417376,-0.23709365814503763,-0.05935065392972362,0.10302042296151677,0.18314741859825204,0.1519211308674307,0.05585943899268105,0.39646478419760484,1.0,0.6571728119297007,0.25562367177136913,0.06633308380380876,0.022788169630114603,0.21268958321440298,-0.34182254445171906,0.06939201375033761,-0.2967532696486181,-0.1877991083041286,0.1945941322606428,0.1945941322606428,0.11609086505314302,-0.15302149565521592,0.6191512802834295,0.07596056543371535,0.0591219415031516,0.4329752229721775,0.4540529752748332,0.10302042296151677,0.10302042296151677,0.18314741859825204,0.01519211308674307,0.370068783326512,0.10302042296151677,0.1519211308674307,0.21268958321440298,0.18314741859825204,0.025397977258648646,0.056963166234111094,0.18314741859825204,0.03434014098717226,0.1519211308674307,0.488880550719823,0.36908700996093197,0.03434014098717226,0.29213194625086675,0.4540529752748332,0.04578685464956301,-0.06358558550989461
ENTl,0.15558667600311218,-0.046676002800933654,0.1423604739196607,0.31907672235863777,0.1423604739196607,0.23606684260939012,0.19607843137254902,0.3099066319908699,0.030974266234978787,-0.04028297472553804,0.26336687675137227,0.07001400420140048,0.5912293688118263,0.12389706493991515,0.34878316110316865,0.21980840873595045,0.6571728119297007,1.0,0.4788299018088889,0.3559011847991517,0.4955882597596606,0.18584559740987272,0.015487133117489393,0.18190171877724973,-0.014236047391966069,0.17726484575479876,0.1633660098032678,0.1633660098032678,0.6311747577748679,0.21980840873595045,0.5128294906920802,0.030974266234978787,0.02127178149057585,0.2477941298798303,0.2489386816049795,0.07001400420140048,0.07001400420140048,0.15558667600311218,-0.030974266234978787,0.06406221326384731,0.07001400420140048,0.12389706493991515,0.18584559740987272,0.15558667600311218,0.3171670519304188,0.3548682524890331,0.15558667600311218,-0.0077793338001556096,0.12389706493991515,0.25413786936401306,0.31193742279112535,-0.0077793338001556096,-0.003545296915095975,0.15558667600311218,0.0,0.3241018617760822
ILA,0.3683166666160614,0.4536110525692545,0.5498528582359636,0.8551717262156656,0.19510907872889033,0.5621035095372022,0.7035867944946939,0.7084526892056469,-0.11577576242674914,0.2877558053159982,0.3015322125810123,0.7443873683187766,0.6784780700822183,0.7486832636929778,0.8762171353824711,0.7738950745505404,0.25562367177136913,0.4788299018088889,1.0,0.904596637743037,0.7872751845018942,0.7872751845018942,0.11577576242674914,0.09065508345285528,0.212846267704244,0.4381871654989361,0.8025426314686811,0.8025426314686811,0.6684422859695761,0.8056989817238503,0.07864026893759718,0.7949935686636774,0.3816468860797186,0.03859192080891638,0.06590929823655835,0.7443873683187766,0.7443873683187766,0.7715264911220654,0.756401647854761,-0.09223338267183907,0.7443873683187766,0.7486832636929778,0.7872751845018942,0.7715264911220654,0.8548565008407183,0.8682075973684987,0.7715264911220654,0.7482643858621036,0.7486832636929778,0.6415029025857747,0.49683570480951317,0.7482643858621036,0.06007404688291866,-0.2442521052295986,0.7792805262087193,0.8327456183576329
PL,0.5633974959510117,0.5337449961641163,0.6124031007751938,0.9729802252787781,0.437984496124031,0.6712915871220497,0.8861939501498878,0.86577672455353,0.042165951046273416,0.38752258041839993,0.46124031007751937,0.8768667794124768,0.8006174942461746,0.8854849719717417,0.9883720930232558,0.7297351689590836,0.06633308380380876,0.3559011847991517,0.904596637743037,1.0,0.7842866894606855,0.9107845425995057,0.15179742376658428,0.08070799974651552,0.3449612403100775,0.47876804735939876,0.914991421995628,0.914991421995628,0.7733088933397005,0.9034816377588655,0.042961605185538924,0.8854849719717417,0.5289614716793357,-0.06746552167403747,-0.06777714237004652,0.8768667794124768,0.8768667794124768,0.9022832078012443,0.8601854013439776,-0.3488372093023256,0.8768667794124768,0.8854849719717417,0.9107845425995057,0.9022832078012443,0.8459098688756271,0.8221312952846503,0.9022832078012443,0.8641585652180932,0.8854849719717417,0.5858914010720153,0.28368189841402175,0.8641585652180932,-0.19305163199975758,-0.508328567775349,0.8768667794124768,0.9412416106700233
ACAv,0.19355044226326584,0.5806513267897976,0.7842866894606855,0.6468533029083299,0.05059914125552809,0.7458237176878765,0.5807674919058523,0.5986414282632196,0.13761467889908258,0.5806649473508247,0.3879267496257154,0.4147509477069983,0.5622179513361532,0.43119266055045874,0.6999547873681387,0.3864318432958854,0.022788169630114603,0.4955882597596606,0.7872751845018942,0.7842866894606855,1.0,0.5412844036697247,0.3211009174311927,-0.07183697139158636,0.12649785313882023,0.6636546873994553,0.5806513267897976,0.5806513267897976,0.6075827820525738,0.5964491494349535,0.14021141124290162,0.5779816513761468,0.3192263053313836,0.027522935779816515,0.02765006318046655,0.4147509477069983,0.4147509477069983,0.4884844495215757,0.46788990825688076,-0.26986208669614986,0.4147509477069983,0.43119266055045874,0.5412844036697247,0.4884844495215757,0.5751560801941792,0.6038985907083423,0.4884844495215757,0.4331843231606426,0.43119266055045874,0.15641237740115502,-0.015240113563653348,0.4331843231606426,-0.13441107592900362,-0.4147509477069983,0.5253512004288644,0.6399746063114223
ACAd,0.7004682672384859,0.5806513267897976,0.4891250321367716,0.8988740702752117,0.5987565048570824,0.4350638353179279,0.8130744886681932,0.7582791424667449,0.13761467889908258,0.26249237345996185,0.3879267496257154,0.9677522113163293,0.7004682672384859,0.981651376146789,0.9107845425995057,0.8484699168018354,0.21268958321440298,0.18584559740987272,0.7872751845018942,0.9107845425995057,0.5412844036697247,1.0,-0.045871559633027525,0.04789131426105757,0.25299570627764045,0.2856235363491327,0.9954022744967957,0.9954022744967957,0.6075827820525738,0.7644629943462081,0.14021141124290162,0.944954128440367,0.613250533926079,0.027522935779816515,0.02765006318046655,0.9677522113163293,0.9677522113163293,0.9954022744967957,0.926605504587156,-0.26986208669614986,0.9677522113163293,0.981651376146789,1.0,0.9954022744967957,0.7285310349126269,0.6803414502916768,0.9954022744967957,0.9401021481358627,0.981651376146789,0.7429587926554864,0.28956215770941357,0.9401021481358627,-0.13441107592900362,-0.4147509477069983,0.9401021481358627,0.8106345013278017
RSPv,-0.4147509477069983,0.0,0.15179742376658428,0.10920899919231544,-0.5059914125552809,0.2796838941329537,0.04646139935246818,0.0,-0.41284403669724773,0.13522334390361673,-0.2361293258591311,0.0,-0.11981694044868839,-0.045871559633027525,0.10963147272031087,-0.21001730613906816,-0.34182254445171906,0.015487133117489393,0.11577576242674914,0.15179742376658428,0.3211009174311927,-0.045871559633027525,1.0,0.6225870853937484,0.8095862600884495,0.8988740702752117,0.0,0.0,-0.04673713708096721,0.2604214596124445,0.14021141124290162,0.13761467889908258,0.613250533926079,0.24770642201834864,0.19355044226326584,0.0,0.0,-0.046083438634110914,0.13761467889908258,0.3963599398349701,0.0,-0.045871559633027525,-0.045871559633027525,-0.046083438634110914,0.023006243207767167,0.4510128715416734,-0.046083438634110914,0.09216687726822183,-0.045871559633027525,0.007820618870057751,0.15240113563653346,0.09216687726822183,0.4116339200325736,0.19355044226326584,0.13825031590233275,0.17919288976719824
