Abbr.,MS,NDB,LSr.m.v,LSr.m.d,MEAad,MEApv,COApm,COApl,TR,ENTm,ENTl,ILA,ACAv,ACAd,RSPv.a,RSPv.b/c,RSPd,RSPagl,ORBv,ORBm,PERI,ECT,VISp,VISpm,BMAp,BLAa,BLAp,LA,PA,EPv,EPd,CLA,DMHa,DMHp,DMHv,PH,AHNc,AHNp,TM,SUMm,SUMl,RCH,LHAa,LHAjvv,LHAsfa,REr,REc,PVT,PT,AV,AD,AMd,IAM,LD,PR,RH,VM,LP,RL,IF,CS,DR,SNc,VTA,RR,NI,LC
ENTl,0.38850036764078155,0.15143599648877049,0.16441024877944121,0.5328425328695772,0.027579834686089197,-0.13457971736525082,0.15523540855736118,0.09210578929040683,0.34364979151846986,0.47996382800728477,1.0,-0.1163536787542882,-0.14543912830570105,-0.1475044083557867,-0.30148755132457083,-0.16277988634322335,-0.2647986968619394,-0.13895181731327022,-0.1488258455919279,-0.1467014074351204,0.007009849137763299,-0.2452230784438946,-0.14372648537125343,-0.1488258455919279,0.01718554767113195,-0.06854094203853389,0.08704971925242325,0.14553077485330426,0.07613817238877303,-0.10556657092747859,0.15713693452045396,-0.14487821238473486,0.5328425328695771,0.5328425328695771,0.5328425328695771,0.48449388809132343,0.16441024877944121,0.09534178044273123,0.30588187782632265,0.6100928592717175,0.8455533807851388,0.16441024877944121,0.16441024877944121,0.09210578929040675,0.251925297795644,-0.09299421423041539,-0.06770252419193155,-0.076511427402823,0.09371391533338772,-0.325904614067262,-0.14125543238035215,0.05747857905082765,0.022630092626677353,-0.01590483044770144,-0.09707010014756992,-0.290816069735052,-0.18459064813116333,-0.12609261893366164,0.7552644229085945,0.741098922588758,0.5152071913502158,0.3567581044130022,0.29969935335778963,0.6822406442744139,0.31938085862230636,0.4056631529229872,0.7804896808418701
ILA,0.2525027874308424,-0.044976521753216966,0.1514084497379484,-0.5539117094069974,0.4404384020400423,0.41706484002467914,0.27477381431998416,0.16833677598332009,0.14968289928046066,0.02935785854052586,-0.1163536787542882,1.0,0.38318139986435845,0.4462615172130591,0.5308922822874812,0.47911727193325043,0.5660046812014821,0.49225368707121697,0.44917137165584464,0.44448671220780217,-0.008061687632706989,0.29668098791271186,0.5620928269818845,0.44917137165584464,0.297372431748327,0.2990595889975979,0.2580980263453107,0.2149780451667802,0.1476585581961065,0.43764124744526695,0.49462178160654435,0.5498087141233903,-0.0039302705861810824,-0.0039302705861810824,-0.0039302705861810824,-0.42072614550380577,0.15140844973794843,-0.0039302705861810824,0.3331440514953289,-0.3775006092114117,-0.22851398161588793,0.15140844973794843,0.15140844973794843,0.16833677598332017,0.10022296571715911,0.49491527138758934,0.6155360218044374,0.2960635933906531,0.3494653600635517,0.592797130353249,0.4863033239047434,0.14711841609234125,0.27224580754519123,0.3885935446802966,0.49709195063719314,0.5866256373654766,0.07293212218761169,0.1028242991197151,-0.1971505650234698,-0.22332927801682606,-0.17914626877147916,-0.2267002626499841,-0.003287523382422282,-0.1537689574565072,0.16356357719778827,0.5027901627425219,-0.36422327969497753
ACAv,-0.24162602504575156,0.33804319845256436,-0.31547567529652865,-0.3934672969402514,-0.05429409436393415,-0.05034074194404319,-0.27045188205800025,-0.3614227904909132,-0.40775904568205595,-0.011457489102476112,-0.14543912830570105,0.38318139986435845,1.0,0.9947064665864492,0.8894357800288145,0.9773670806271115,0.9486078878790982,0.8763414929056056,0.982841794635147,0.9956351126468166,0.11505798333279448,0.7702913923315844,0.9573897323268254,0.982841794635147,-0.08649186466693892,-0.06718483104580603,-0.2383415462028295,-0.3259112915444837,-0.35890898529130427,0.030411846748132562,0.010210756580403952,0.9313782164532707,-0.39346729694025123,-0.39346729694025123,-0.39346729694025123,-0.2988598659535434,-0.31547567529652865,-0.39346729694025123,-0.2189107771491314,-0.37480881976835434,-0.4439511884856858,-0.31547567529652865,-0.31547567529652865,-0.3614227904909132,-0.3591848569579318,0.2675351656985967,0.16927585322797647,-0.25398204805447366,-0.27428886576373634,0.758400263480981,0.8037956201821819,0.23069184326190367,0.5270646411298859,0.942557094363476,-0.06335621204702688,0.6742497224266899,-0.11322188573621869,0.8945593391656897,-0.4572468017857432,-0.459728870047621,0.32444039922489787,0.12087344460380703,-0.38694168201742274,-0.6170174208201743,-0.46671536773320876,0.13937897921092707,-0.051198676489947734
ACAd,-0.21012873133962467,0.3297732567392803,-0.3191111037737862,-0.3980014728789244,-0.036718766909360115,-0.033731985880417543,-0.2642784846633214,-0.36558769703607086,-0.4124579146047979,-0.006934376432650977,-0.1475044083557867,0.4462615172130591,0.9947064665864492,1.0,0.8899549080070436,0.9877928084379227,0.9541611050914517,0.908925283229955,0.9933267445537132,0.9995159828353685,0.0747706006677142,0.7443423273473535,0.980636747054286,0.9933267445537132,-0.06200912735671453,-0.03638917056659282,-0.21477033442535393,-0.3117491032168833,-0.3630449236473921,0.05486831252267367,0.048817508942069016,0.9619661073288409,-0.3980014728789243,-0.3980014728789243,-0.3980014728789243,-0.3023038198063267,-0.31911110377378615,-0.3980014728789243,-0.22165555523813146,-0.3791279821114808,-0.4320243199660519,-0.31911110377378615,-0.31911110377378615,-0.36558769703607075,-0.3633239743601123,0.279485246732128,0.18462775253262267,-0.25690884603768277,-0.27013760962206246,0.7569974140982423,0.8028898485151004,0.23295381799457215,0.5171725384238426,0.9360691906793376,-0.05995964822087619,0.6770527927930383,-0.14302104180211941,0.864940817348535,-0.4625159498517054,-0.46502662057757105,0.3277126498248018,0.12185435916898846,-0.3914006591113677,-0.6241277081680189,-0.47209362815546246,0.15757894063300512,-0.05216166774594662
RSPv.a,-0.012047740128091317,0.22073047312855448,-0.07277344066946165,-0.4841229182759271,0.19947456691498008,0.2988703508373639,-0.019236939469759178,-0.08621439802578859,-0.2828505655766922,-0.06667277204173967,-0.30148755132457083,0.5308922822874812,0.8894357800288145,0.8899549080070436,1.0,0.8622618113690688,0.936009081632054,0.77185074820841,0.8733918687123763,0.8923946455751098,0.05812999887108925,0.7620606411071356,0.8727639811214623,0.8733918687123763,0.10482848367219183,0.04544049006224918,-0.13015480971587973,-0.13787992994017628,-0.06451098589889015,0.31335797253773656,0.33228640072543614,0.8366515794434707,-0.19303242535341752,-0.19303242535341752,-0.19303242535341752,-0.36771775338409507,-0.0727734406694616,-0.19303242535341752,0.06969625453985578,-0.4611654921078886,-0.5007342222056632,-0.0727734406694616,-0.0727734406694616,-0.08621439802578855,-0.2281025771119003,0.3968025837720862,0.31491561320133726,0.149247239794936,0.0023430669726642803,0.8963154574126966,0.7126192474781505,0.1904636114513905,0.34910508535304935,0.8079237084609728,0.17488200022022696,0.7227350366534484,0.0951874513135737,0.7524982052559644,-0.40511140000100415,-0.41616842486208183,0.17177416772151535,0.006222131894362326,-0.23045107907436224,-0.5073589596848588,-0.2021867437037188,0.3051819656790838,-0.2164084817200455
RSPv.b/c,-0.1588617862865485,0.42284188462711636,-0.34551165954032126,-0.4309287510451887,-0.009905293311801705,-0.00834787949184767,-0.27085993524974017,-0.39583333333333326,-0.4207670783149501,0.06838828364905725,-0.16277988634322335,0.47911727193325043,0.9773670806271115,0.9877928084379227,0.8622618113690688,1.0,0.9645506349338936,0.9441687787274481,0.9944283602638397,0.9837472060031441,0.12597448188208585,0.7914826499156038,0.9686698213479326,0.9944283602638397,-0.025165595629545602,0.04431533581877624,-0.13629787626585632,-0.28100459998367894,-0.3930801923646625,0.09894088671087087,0.039386547840118566,0.9745238008516784,-0.4309287510451888,-0.4309287510451888,-0.4309287510451888,-0.32731388294374464,-0.34551165954032126,-0.4309287510451888,-0.24174645753271445,-0.41049382716049376,-0.4508585522690947,-0.34551165954032126,-0.34551165954032126,-0.39583333333333326,-0.393382329374963,0.33870142023502525,0.23917883072109078,-0.27816331269999633,-0.2585008427227708,0.7558522952986292,0.8194207660715046,0.24909786269637668,0.5843439523317544,0.9108216993210894,-0.007174451401827896,0.7206120640583021,-0.11044960407739474,0.8762078778232543,-0.5007806106001695,-0.503498993003021,0.3002247392802536,0.06635582751059177,-0.423781841733121,-0.6362062865593552,-0.481904564015003,0.13549510663900366,-0.09335081606016533
RSPd,-0.0882760306930003,0.3820380497115967,-0.2570031751380934,-0.5211062503347385,0.0637588771315527,0.11713232226251626,-0.19816851309501204,-0.2958483172045532,-0.37258254446277606,0.05332363317629389,-0.2647986968619394,0.5660046812014821,0.9486078878790982,0.9541611050914517,0.936009081632054,0.9645506349338936,1.0,0.8718176637282641,0.9490818430639565,0.9533529004924911,0.19141830776399707,0.8363920112626627,0.9356958090986309,0.9490818430639565,-0.0063250511604831805,0.04570124612169451,-0.11712876715237973,-0.23836509367414785,-0.2830301094997325,0.18082574098402812,0.13622658955764602,0.9202525845694913,-0.37263583176465875,-0.37263583176465875,-0.37263583176465875,-0.3958086106105093,-0.2570031751380934,-0.37263583176465875,-0.12221453781575929,-0.4963950503147785,-0.5329860491233651,-0.2570031751380934,-0.2570031751380934,-0.2958483172045532,-0.36664992206644037,0.3927630548650664,0.34382861443553986,-0.10099311735204525,-0.14242171313099974,0.8751966806558583,0.8429367408677296,0.24822114601789635,0.5577839265172436,0.8611567098469532,0.1530394833782038,0.8216939105239704,0.07109523380433518,0.8274857909364279,-0.5252288087659748,-0.5325983189988907,0.19197815766069534,-0.058137401474825476,-0.3871773495457034,-0.6029200313034623,-0.365013623186499,0.21368072467631188,-0.22911057848475716
RSPagl,-0.0041231279413947025,0.4830802437470918,-0.3039463471144179,-0.3790876982878728,0.12764356465205987,0.12147930524879233,-0.16881266561612773,-0.3482142857142857,-0.3928571428571429,0.13032301241496394,-0.13895181731327022,0.49225368707121697,0.8763414929056056,0.908925283229955,0.77185074820841,0.9441687787274481,0.8718176637282641,1.0,0.9494550563272115,0.8959204003500234,-0.0007803592200216272,0.728543541726481,0.9114727138381298,0.9494550563272115,0.1682052391588195,0.2467088094617194,0.029735815866726342,-0.1373647756411326,-0.34579234967417677,0.26764257725197615,0.1568961091225606,0.9776924080893604,-0.3790876982878728,-0.3790876982878728,-0.3790876982878728,-0.28793777672494825,-0.3039463471144179,-0.3790876982878728,-0.21024169064287307,-0.36111111111111116,-0.36273729251417897,-0.3039463471144179,-0.3039463471144179,-0.3482142857142857,-0.34605813937496743,0.42193009785897784,0.24179892442228343,-0.24470005703683886,-0.19202550332304613,0.6404951372677375,0.6843250206384512,0.22345463489782874,0.5253502688904168,0.8176728406924882,-0.01732111763335966,0.6093903229667667,-0.2154302111549257,0.8154766497310565,-0.4405363266181942,-0.4429276855740861,0.3139879789973721,0.1176964698552741,-0.3728005675396629,-0.5944679918284501,-0.4496588557305865,0.11803726944873051,-0.04820452771272452
ORBv,-0.1606394577872752,0.39062554391550997,-0.3214285714285714,-0.40089186286863654,0.009131503653570482,0.009579187976896324,-0.24266954893379095,-0.36824268977323704,-0.4154532910262163,0.03518156883769387,-0.1488258455919279,0.44917137165584464,0.982841794635147,0.9933267445537132,0.8733918687123763,0.9944283602638397,0.9490818430639565,0.9494550563272115,1.0,0.9892581590116944,0.06608387461933224,0.7670753415865661,0.9740951479933307,1.0,0.0020577488327821886,0.04326105280028093,-0.14973886835676883,-0.2686703262680017,-0.3656814501042815,0.11634623324721446,0.07066511324277536,0.9799823676640085,-0.40089186286863654,-0.40089186286863654,-0.40089186286863654,-0.3044992286029313,-0.3214285714285714,-0.40089186286863654,-0.22340805139606307,-0.3818813079129866,-0.4256422502612792,-0.3214285714285714,-0.3214285714285714,-0.36824268977323704,-0.36596252735569995,0.32813999824270335,0.20174490639858905,-0.25877458475338283,-0.25357846220243657,0.7382654670766229,0.7844782631051626,0.2343907755275838,0.5360659817156429,0.9231378581170852,-0.049506361999006564,0.6706831256303214,-0.16000102759838786,0.8811090775368964,-0.46587486071669176,-0.4684037645849653,0.32979274584541685,0.12247448713915893,-0.39424311227838515,-0.6286602855651375,-0.4755220946059939,0.141340806444286,-0.05278022703380839
ORBm,-0.22288894165881784,0.3126543466741012,-0.31769957549063593,-0.3962409878031612,-0.048958146366651786,-0.045295544110441295,-0.2694377951568252,-0.36397058823529405,-0.410633484162896,-0.018187697879004358,-0.1467014074351204,0.44448671220780217,0.9956351126468166,0.9995159828353685,0.8923946455751098,0.9837472060031441,0.9533529004924911,0.8959204003500234,0.9892581590116944,1.0,0.07699292999396717,0.7365230260547667,0.9801622754518722,0.9892581590116944,-0.07908916293826782,-0.05772674916925096,-0.2317375974654532,-0.32256964148724343,-0.3614390623291169,0.038200148232974886,0.0428712287537351,0.954910809600998,-0.3962409878031612,-0.3962409878031612,-0.3962409878031612,-0.30096663540028523,-0.31769957549063593,-0.3962409878031612,-0.2205892040395644,-0.37745098039215674,-0.4326549056429668,-0.31769957549063593,-0.31769957549063593,-0.36397058823529405,-0.3617168787132013,0.2657718683836452,0.17964397396612736,-0.25577245780773655,-0.2739240025091735,0.7603306155890149,0.8060295736295509,0.23207669559219193,0.5109224915203257,0.9374211257240933,-0.06257355746304788,0.6772398195597515,-0.1380577408371868,0.8586090326377268,-0.4604700970534067,-0.46296966229689546,0.3264434680001143,0.1214746786823312,-0.38966937150073366,-0.6213669959835836,-0.47000541028853154,0.1616576028480916,-0.0517866992845522
PERI,-0.13758436182114558,0.5686283652265288,-0.18698507295475947,-0.08143467590235408,-0.05873142056238692,-0.05426796998266104,-0.012118708815134875,-0.21640293539931826,0.22200347491473924,0.4902949819697536,0.007009849137763299,-0.008061687632706989,0.11505798333279448,0.0747706006677142,0.05812999887108925,0.12597448188208585,0.19141830776399707,-0.0007803592200216272,0.06608387461933224,0.07699292999396717,1.0,0.4696848836196559,-0.005440843000654921,0.06608387461933224,-0.22595660672804418,-0.11590568762674781,0.07662918212844758,0.045391595090652125,-0.22318684942748002,-0.05818672425566559,-0.38466113532834245,-0.012254286475812455,-0.3151392340330683,-0.3151392340330683,-0.3151392340330683,-0.41687678602781153,-0.18698507295475947,-0.3151392340330683,-0.03870264630613775,-0.4590155346288632,-0.2907444396082271,-0.18698507295475947,-0.18698507295475947,-0.21640293539931826,-0.24356395098456987,0.47305521934858674,0.6467514387731982,0.046934551158996765,0.2596611798269751,0.4360376042730335,0.5945637731413252,0.7738330502008135,0.8125761117982708,0.24806205206257675,0.6422081874829898,0.6406138106865488,0.8170189673137092,0.24119432703679355,-0.06857221169978751,0.01911866554258128,0.08332242145575616,-0.11747873796970397,0.08474764820949485,0.0505080779176255,0.24559203736551635,-0.28684334896431685,-0.14712280994823954
ECT,0.023684699966243505,0.6516201792718592,-0.1450862460373254,-0.5180420536796302,0.26449848509712603,0.30848497661479424,0.0022988879536072065,-0.16899317665661903,-0.18418547393164295,0.26105117893784274,-0.2452230784438946,0.29668098791271186,0.7702913923315844,0.7443423273473535,0.7620606411071356,0.7914826499156038,0.8363920112626627,0.728543541726481,0.7670753415865661,0.7365230260547667,0.4696848836196559,1.0,0.6435491379762301,0.7670753415865661,0.18611056051743105,0.25701691975505775,0.13183668108573932,0.0026294020764050102,-0.16215600077418668,0.3838969329960531,0.0653305791434751,0.6909040601635511,-0.28821568423570487,-0.28821568423570487,-0.28821568423570487,-0.4516697391571182,-0.14508624603732534,-0.28821568423570487,0.018475024656665992,-0.5246274193874194,-0.5458089021408609,-0.14508624603732534,-0.14508624603732534,-0.168993176656619,-0.26156926962905314,0.628771455589983,0.4859161653754724,0.06098414619994196,0.0925141550077366,0.7898972396086699,0.7310713316131847,0.3227607600523817,0.7044657199882938,0.7275766115106997,0.3685628673877813,0.7912090268873393,0.3118664059042928,0.8949033232039341,-0.42142634368319887,-0.41918484631270236,0.08955755505999392,-0.12463596087151615,-0.240027586810892,-0.4452409309689521,-0.14998461410252162,0.06277288200618347,-0.2929789785253748
VISp,-0.17528373109622333,0.2502393965303521,-0.3124483428378982,-0.3896915499882329,-0.03563386034872743,-0.03272298955419273,-0.25860979253297595,-0.3579545454545454,-0.40384615384615385,-0.03082974813762271,-0.14372648537125343,0.5620928269818845,0.9573897323268254,0.980636747054286,0.8727639811214623,0.9686698213479326,0.9356958090986309,0.9114727138381298,0.9740951479933307,0.9801622754518722,-0.005440843000654921,0.6435491379762301,1.0,0.9740951479933307,-0.0603154824832718,-0.03516251335518932,-0.20992871942869729,-0.3049903979499303,-0.35546486295177615,0.054144917511462234,0.11170472146966498,0.9771111735390547,-0.38969154998823285,-0.38969154998823285,-0.38969154998823285,-0.295991980269702,-0.3124483428378982,-0.38969154998823285,-0.21662921277442923,-0.37121212121212116,-0.39476741571710505,-0.3124483428378982,-0.3124483428378982,-0.3579545454545454,-0.35573808732951195,0.2548991101098085,0.197120022120752,-0.2515448138770302,-0.2643762961649544,0.7424262605065727,0.7874100905242204,0.22880091708396472,0.4621253969487863,0.8992570505484772,-0.05822343807191718,0.6640751043053503,-0.18606332999715408,0.7573466902104652,-0.45285902106905296,-0.4553172711845501,0.3217068936710624,0.12004900959975617,-0.3832285554428702,-0.6110964671243508,-0.46223672582095254,0.20499851976941147,-0.05040364263311517
VISpm,-0.1606394577872752,0.39062554391550997,-0.3214285714285714,-0.40089186286863654,0.009131503653570482,0.009579187976896324,-0.24266954893379095,-0.36824268977323704,-0.4154532910262163,0.03518156883769387,-0.1488258455919279,0.44917137165584464,0.982841794635147,0.9933267445537132,0.8733918687123763,0.9944283602638397,0.9490818430639565,0.9494550563272115,1.0,0.9892581590116944,0.06608387461933224,0.7670753415865661,0.9740951479933307,1.0,0.0020577488327821886,0.04326105280028093,-0.14973886835676883,-0.2686703262680017,-0.3656814501042815,0.11634623324721446,0.07066511324277536,0.9799823676640085,-0.40089186286863654,-0.40089186286863654,-0.40089186286863654,-0.3044992286029313,-0.3214285714285714,-0.40089186286863654,-0.22340805139606307,-0.3818813079129866,-0.4256422502612792,-0.3214285714285714,-0.3214285714285714,-0.36824268977323704,-0.36596252735569995,0.32813999824270335,0.20174490639858905,-0.25877458475338283,-0.25357846220243657,0.7382654670766229,0.7844782631051626,0.2343907755275838,0.5360659817156429,0.9231378581170852,-0.049506361999006564,0.6706831256303214,-0.16000102759838786,0.8811090775368964,-0.46587486071669176,-0.4684037645849653,0.32979274584541685,0.12247448713915893,-0.39424311227838515,-0.6286602855651375,-0.4755220946059939,0.141340806444286,-0.05278022703380839
BMAp,0.5282676149626153,0.07537057208597282,0.6809897074163299,-0.143916497127775,0.8891676754528565,0.8407609077154594,0.8300096425576249,0.7704894149916235,0.5178256842507555,-0.01244205807919839,0.01718554767113195,0.297372431748327,-0.08649186466693892,-0.06200912735671453,0.10482848367219183,-0.025165595629545602,-0.0063250511604831805,0.1682052391588195,0.0020577488327821886,-0.07908916293826782,-0.22595660672804418,0.18611056051743105,-0.0603154824832718,0.0020577488327821886,1.0,0.9125450322889378,0.8235800329708857,0.8600642398391422,0.7506176872596826,0.8833652009713628,0.6572620884205802,0.0579184939058293,0.483135987604087,0.483135987604087,0.483135987604087,-0.03989288825148242,0.6809897074163299,0.6921534825147077,0.6674717488895549,0.14942335314425878,0.13801311186847084,0.6809897074163299,0.6809897074163299,0.7704894149916235,0.7150196849530193,0.6141002354682991,0.3393848347842446,0.6307474977225549,0.6655110498759071,0.027127272329749343,-0.2520018208135373,-0.17230044980746773,-0.09787982276365954,-0.03752880185433785,0.3698881650598577,-0.08731796040584996,-0.07881889091426439,0.054041105553726584,0.25211982061051036,0.2025948021733025,-0.25998173867110264,0.15118578920369088,0.5056103286436259,0.26605957578820977,0.49185294027149423,0.34342551240641983,-0.09253855170473078
BLAa,0.4763613096049888,0.2148467979114558,0.416976226103472,-0.12709834006761284,0.7291929947921191,0.689704941618164,0.6071697325737683,0.5764329728375664,0.305452285286194,0.14158881357213823,-0.06854094203853389,0.2990595889975979,-0.06718483104580603,-0.03638917056659282,0.04544049006224918,0.04431533581877624,0.04570124612169451,0.2467088094617194,0.04326105280028093,-0.05772674916925096,-0.11590568762674781,0.25701691975505775,-0.03516251335518932,0.04326105280028093,0.9125450322889378,1.0,0.8039422511598261,0.7197598616558099,0.5293995506934118,0.7699068152374331,0.4318001632071179,0.11152782211062061,0.21830347107382145,0.21830347107382145,0.21830347107382145,0.04232960745587465,0.416976226103472,0.563705282215256,0.44297922959771446,0.1396086435237769,0.0905288396793738,0.416976226103472,0.416976226103472,0.5764329728375664,0.552133661172152,0.5947727020861705,0.32127945756418963,0.40337683703453264,0.4871083433763963,0.004595125346398318,-0.17048864733708946,-0.15358778700177272,0.04255212113110016,-0.06871417222123848,0.3380018666557253,0.005787002809901812,-0.0489448172780604,0.10227176674683447,-0.0014676762663334009,-0.04353502353936743,-0.3443122344802414,0.16218615177038687,0.23982121535986314,0.08792384320685441,0.26613305032183165,0.12458056800105606,-0.11656578595284552
BLAp,0.49180166246617474,0.3009479596615073,0.7064918429601315,-0.04912663953718672,0.682942340751733,0.6190425084230331,0.7103542215662377,0.6223622795434678,0.6652956153002958,0.043365839858400784,0.08704971925242325,0.2580980263453107,-0.2383415462028295,-0.21477033442535393,-0.13015480971587973,-0.13629787626585632,-0.11712876715237973,0.029735815866726342,-0.14973886835676883,-0.2317375974654532,0.07662918212844758,0.13183668108573932,-0.20992871942869729,-0.14973886835676883,0.8235800329708857,0.8039422511598261,1.0,0.9177351404302723,0.665099379825278,0.6690543602126124,0.48524096226311036,-0.0888936532046779,0.45496117146601217,0.45496117146601217,0.45496117146601217,-0.14082107947129827,0.7064918429601315,0.5989862603240691,0.4839468340755755,0.1318727228711311,0.13563461539732746,0.7064918429601315,0.7064918429601315,0.6223622795434678,0.6189280288634331,0.548795775633538,0.4333969031376044,0.45142651312457743,0.5992174735945165,-0.05438177753523289,-0.17487696909452977,-0.0022734697805721626,0.10710439435705246,-0.17318797623173113,0.4822779858683531,0.0013043197569158477,0.1318727228711311,-0.07718304891449701,0.35517605694090415,0.32398701617074915,-0.13341109591084196,-0.057549257653838184,0.6409217079107907,0.44463071535947013,0.5327318865086516,0.32702965555412494,-0.11933680388952154
LA,0.4677388335900445,0.0799000456227463,0.8444199761233098,0.0036007847130129778,0.7983561225509467,0.7274088900502218,0.9145017186712521,0.8207780544644555,0.8456064548249069,-0.024624685817837624,0.14553077485330426,0.2149780451667802,-0.3259112915444837,-0.3117491032168833,-0.13787992994017628,-0.28100459998367894,-0.23836509367414785,-0.1373647756411326,-0.2686703262680017,-0.32256964148724343,0.045391595090652125,0.0026294020764050102,-0.3049903979499303,-0.2686703262680017,0.8600642398391422,0.7197598616558099,0.9177351404302723,1.0,0.8394046621531539,0.7254828075254127,0.5667459883835899,-0.22362833791147932,0.5918723184030888,0.5918723184030888,0.5918723184030888,-0.14810079012663768,0.8444199761233098,0.7389402018256078,0.7034649307142522,0.14580002811543014,0.20564130991392876,0.8444199761233098,0.8444199761233098,0.8207780544644555,0.7891944445413013,0.5843067458511186,0.47951445108702745,0.6898558380917831,0.8044454859265183,-0.052460246338596014,-0.257046068710368,0.059984862883218255,-0.015013281351664617,-0.18528802056576943,0.5566215576719105,-0.09642297058339498,0.18593522501306112,-0.19802552771626558,0.524490703272889,0.5068342849570986,-0.1695436413197316,0.06990127401108565,0.8314548843236419,0.5796930431191244,0.7643190124066503,0.3532272226268447,-0.069452515379118
PA,0.42434505523377275,-0.298580913381965,0.9504148388353612,0.02967628631416119,0.7058001051825449,0.6980454477553311,0.8685326758621317,0.9770475779262846,0.744695428188113,-0.29061374583128496,0.07613817238877303,0.1476585581961065,-0.35890898529130427,-0.3630449236473921,-0.06451098589889015,-0.3930801923646625,-0.2830301094997325,-0.34579234967417677,-0.3656814501042815,-0.3614390623291169,-0.22318684942748002,-0.16215600077418668,-0.35546486295177615,-0.3656814501042815,0.7506176872596826,0.5293995506934118,0.665099379825278,0.8394046621531539,1.0,0.6051797016412106,0.6614175465558987,-0.3577824312671477,0.7583180652798485,0.7583180652798485,0.7583180652798485,0.05369634763490844,0.9504148388353612,0.9202384606055569,0.7956724130461029,0.3171667602580777,0.25602864647302703,0.9504148388353612,0.9504148388353612,0.9770475779262846,0.8922347270453035,0.26672171840434966,0.19377560122988036,0.797679178169884,0.7030462834124717,-0.0942048718276218,-0.44005101689200743,-0.2742817849453161,-0.40810120026780655,-0.3012252409621621,0.36209411090563337,-0.268415466235302,0.09610093232369085,-0.31919293816077854,0.5210022211879928,0.464707177276075,-0.29195386086130154,0.059991679060193245,0.7812634419828748,0.5912993619432839,0.7349734742071492,0.5061188168317599,-0.06527216065716346
EPv,0.6116517045056677,0.18071688524386698,0.5449616428844057,-0.3894680901671239,0.9540981906256547,0.9764620349956444,0.7883982495800921,0.6161345637026066,0.4135134610703861,0.15067727202351458,-0.10556657092747859,0.43764124744526695,0.030411846748132562,0.05486831252267367,0.31335797253773656,0.09894088671087087,0.18082574098402812,0.26764257725197615,0.11634623324721446,0.038200148232974886,-0.05818672425566559,0.3838969329960531,0.054144917511462234,0.11634623324721446,0.8833652009713628,0.7699068152374331,0.6690543602126124,0.7254828075254127,0.6051797016412106,1.0,0.7342258585955815,0.16683437997655523,0.4010667496820588,0.4010667496820588,0.4010667496820588,-0.2958222503513531,0.5449616428844057,0.4010667496820588,0.7163163535858583,-0.20908210273070343,-0.08648624639829394,0.5449616428844057,0.5449616428844057,0.6161345637026066,0.4432720975143191,0.7763138347829116,0.5610676903910602,0.7689528388668276,0.7653740375255462,0.3139618865227974,-0.045884864295988356,0.0015008733889950582,0.04722490449729383,0.06998572044769154,0.5928599518353656,0.19050117570415104,0.16872459290284936,0.1513477502913361,0.13508730804189284,0.10275118812051466,-0.26416163003361764,-0.10374960250119263,0.3675410581628969,0.15691420105950035,0.5476824456174814,0.3713780112858698,-0.293823614928553
