Abbr.,SI,MS,NDB,LSr.m.v,LSr.m.d,LSr.dl,LSc.d,LSv,MEAad,MEApv,MEApd,COApm,COApl,TR,ENTm,ENTl,ILA,PL,ACAv,ACAd,RSPv,RSPv.a,RSPv.b/c,RSPd,RSPagl,ORBv,ORBvl,ORBm,ORBl,MOs,PERI,ECT,TEa,VISp,VISam,VISpm,BMAa,BMAp,BLAa,BLAp,LA,PA,EPv,EPd,CLA,ADP,DMHa,DMHp,DMHv,PH,AHNc,AHNp,PMv,TM,SUMm,SUMl,RCH,LHAa,LHAjvv,LHAsfa,REr,REc,PVT,PT,AV,AD,AMv,AMd,IAM,LD,PR,SMT,RH,CM,VAL,VM,LP,RL,IF,CS,DR,SNc,SNr,VTA,RR,PAGvm,NI,LC
MEApd,1.0,0.3952847075210475,-0.4436069753671345,0.7637626158259732,-0.40824829046386285,0.3750000000000001,-0.24999999999999994,0.37500000000000006,0.8807048459279793,0.82915619758885,1.0,0.9342616483545746,0.8749999999999998,0.7307692307692308,-0.20044593143431827,-0.044901325506693686,0.30151134457776363,-0.23426064283290912,-0.3212647026585896,-0.3249668418098408,-0.20761369963434995,-1.097135458930219e-17,-0.3518518518518519,-0.2228712470801047,-0.3095238095238096,-0.3273268353539886,-0.23426064283290918,-0.32352941176470595,-0.23426064283290918,-0.20761369963434995,-0.12803687993289598,-0.0633300496381124,-0.25000000000000006,-0.31818181818181823,-0.24687096555050939,-0.3273268353539886,0.9370425713316365,0.6882472016116852,0.43102182834951824,0.4862645390838646,0.7416770790872964,0.8324051132428146,0.741998516004452,0.6246950475544243,-0.3202563076101743,0.37500000000000006,0.6123724356957945,0.6123724356957945,0.6123724356957945,-0.3100868364730211,0.7637626158259732,0.6123724356957945,1.0,0.9684747092264969,-0.11111111111111106,4.9065389333867966e-17,0.7637626158259732,0.7637626158259732,0.8749999999999998,0.7453559924999299,0.519191585255856,0.4728662437434603,0.9223309842157772,0.911322376865767,0.04319342127906792,-0.34299717028501764,0.1561737618886061,-0.178017248729078,-0.2795084971874737,-0.2034970342407606,0.6024144966768741,0.37500000000000006,-0.13878402750067526,0.37500000000000006,0.1561737618886061,0.16666666666666663,-0.28571428571428575,0.36279462192086587,0.31799936400190804,-0.583874208121142,-0.25,0.6022163014102246,0.37500000000000006,0.4267975325947847,0.8364283610093427,-0.23426064283290904,0.4481290797651359,-0.44444444444444436
COApm,0.9342616483545746,0.361092690364237,-0.31576760687854194,0.8154904233293434,-0.2542738138578038,0.5190342490858748,2.881218869520834e-17,0.41522739926869984,0.8976095575314934,0.8137725144837183,0.9342616483545746,1.0,0.8823582234459871,0.8304547985373998,-0.22194838080923765,-8.279714964248517e-18,0.18779365718855034,-0.25939049993206037,-0.3913005270878243,-0.38552896163789474,-0.3448275862068965,-0.13130643285972257,-0.39984860670319244,-0.336517266533977,-0.27681826617913324,-0.36244018814637485,-0.3890857498980906,-0.3908022581352469,-0.3890857498980906,-0.3448275862068965,-0.13291105166253794,-0.12271640176502494,-0.20761369963434992,-0.37747945388063625,-0.41003035592196324,-0.36244018814637485,0.8430191247791962,0.809707437474345,0.5568020043090102,0.6730345330679539,0.9067847870150592,0.8549978044505122,0.7702452851544084,0.5836286248471356,-0.3324479842709235,0.5190342490858748,0.5933055656682091,0.5933055656682091,0.5933055656682091,-0.30901572157476287,0.8154904233293434,0.6780635036208105,0.9342616483545746,0.8742113799339751,-0.04613637769652218,0.05872202195147033,0.8154904233293434,0.8154904233293434,0.8823582234459871,0.8046797987672248,0.574886857781287,0.4581430480469644,0.8534918135881966,0.9189860496432602,-0.08967545991612366,-0.4094627410501674,0.3242381249150755,-0.07391763921474433,-0.23211917272131485,-0.2253267847644922,0.550305810421183,0.5190342490858748,-0.24697256056774752,0.5190342490858748,0.3242381249150755,0.09227275539304441,-0.2965909994776427,0.46351466870422275,0.44014016294537617,-0.45255572868466515,-0.08304547985373997,0.7620775882111483,0.4152273992686999,0.4810203657141402,0.8408508820399244,-0.12969524996603018,0.3189865239900911,-0.3229546438756555
COApl,0.8749999999999998,0.2964635306407856,-0.5861949317351419,0.8728715609439696,-0.10206207261596564,0.5625,-0.06249999999999994,0.5625,0.7205766921228921,0.6784005252999681,0.8749999999999998,0.8823582234459871,1.0,0.7115384615384616,-0.46770717334674256,-0.06735198826004048,0.07537783614444085,-0.3513909642493636,-0.48189705398788424,-0.4874502627147611,-0.31142054945152486,-0.19764235376052375,-0.5277777777777777,-0.43561198292929537,-0.46428571428571425,-0.49099025303098276,-0.3513909642493636,-0.48529411764705876,-0.3513909642493636,-0.31142054945152486,-0.35210141981546383,-0.30609523991754306,-0.37499999999999994,-0.47727272727272724,-0.3703064483257641,-0.49099025303098276,0.8199122499151819,0.7456011350793258,0.5268044568716334,0.5774391401620893,0.8034835023445709,0.9747901984027697,0.5829988340034978,0.5466081666101211,-0.48038446141526137,0.5625,0.6634034720037774,0.6634034720037774,0.6634034720037774,3.442655454855238e-17,0.8728715609439696,0.9185586535436917,0.8749999999999998,0.8210981230398561,0.24999999999999994,0.17677669529663692,0.8728715609439696,0.8728715609439696,1.0,0.9316949906249123,0.22251067939536698,0.11821656093586515,0.7905694150420948,0.7160390103945311,-0.25916052767440806,-0.6216823711415944,0.03904344047215154,-0.41537358036784866,-0.5590169943749473,-0.4182994592726744,0.30120724833843715,0.25000000000000006,-0.4560046617879328,0.25000000000000006,0.03904344047215154,-0.02777777777777779,-0.4285714285714285,0.4046555398348119,0.344499311002067,-0.5838742081211421,0.0,0.6882472016116852,0.24999999999999997,0.48776860867975397,0.704360725060499,-0.35139096424936356,0.3521014198154639,-0.2499999999999999
TR,0.7307692307692308,0.12162606385263006,-0.28761331369957077,0.7889416031608955,-0.06280742930213268,0.7307692307692308,0.34615384615384615,0.34615384615384615,0.5666073134641545,0.41747724633844185,0.7307692307692308,0.8304547985373998,0.7115384615384616,1.0,-0.23642340630714462,0.2348684718811672,0.046386360704271316,-0.3964410878710769,-0.5436787275760746,-0.5499438861397306,-0.3513462609196691,-0.4256912234842049,-0.5669515669515671,-0.5330207447650056,-0.5238095238095238,-0.5539377213682884,-0.39644108787107696,-0.5475113122171947,-0.39644108787107696,-0.3513462609196691,0.128036879932896,-0.33451256988336275,-0.4230769230769232,-0.5384615384615384,-0.41778163400855434,-0.5539377213682884,0.5646282160588064,0.4588314677411235,0.2136689405493338,0.6202989953698016,0.8272552035973689,0.7178230328774071,0.3587685132329218,0.27630742487984145,-0.5419722128787565,0.7307692307692308,0.565266863719195,0.565266863719195,0.565266863719195,-0.3339396700478689,0.7889416031608955,0.565266863719195,0.7307692307692308,0.6672434451527034,0.025641025641025612,0.1631784879661264,0.7889416031608955,0.7889416031608955,0.7115384615384616,0.74535599249993,0.3461277235039041,0.43649191730165565,0.6081303192631499,0.7911479974988529,-0.25916052767440806,-0.34959326971357574,0.5646282160588064,0.10954907614097105,-0.08600261451922271,-0.30959377858850756,0.5251818688977877,0.7307692307692308,-0.28061825340795865,0.7307692307692308,0.5646282160588064,0.19658119658119655,-0.4835164835164836,0.6568944041880768,0.6604602175424242,-0.2694804037482194,-0.1538461538461538,0.9088392534103025,0.3461538461538462,0.6988223335892629,0.873678207046196,0.08409356409386481,0.2659227506298608,-0.19658119658119647
ENTm,-0.20044593143431827,0.3697549864437259,0.5335152802093557,-0.554051251343814,0.08183170883849716,-0.5345224838248487,-0.20044593143431824,-0.5345224838248486,-0.04279604925109131,-0.04029114820126903,-0.20044593143431827,-0.22194838080923765,-0.46770717334674256,-0.23642340630714462,1.0,0.3240103684976904,-0.161164592805076,0.02086959677824204,-0.17172320683032077,-0.1674984376075945,-0.22194838080923765,-0.26411070460266145,-0.08413779837983737,-0.12454467858796274,0.006363362902676763,-0.11664236870396089,-0.2921743548953888,-0.18079436952899294,-0.2921743548953888,-0.22194838080923765,0.41063154649749295,0.11847967401660177,-0.03340765523905306,-0.19437181229994505,-0.339320781489335,-0.11664236870396089,-0.1878263710041784,-0.21459876881973797,-0.03839847637868534,-0.1786945388435986,-0.2587892291938321,-0.5327562056551829,0.02832963498350372,-0.22956556456066254,-0.09629111081495542,-0.5345224838248489,-0.19094065395649326,-0.19094065395649326,-0.19094065395649326,0.0828741930164745,-0.5540512513438142,-0.6000991981489789,-0.2004459314343182,-0.06752237049095149,-0.16332631450203716,0.18898223650461357,-0.5540512513438142,-0.5540512513438142,-0.4677071733467426,-0.49801192055599725,0.218051095217938,0.22116293423234581,-0.14085904245475267,0.03479445003196112,-0.08080749189443173,0.06875238727711583,0.2295655645606626,0.3330397768401644,0.373508940416998,-0.13294568245855318,0.21466939537054602,0.1336306209562122,0.12717117101978923,0.1336306209562122,0.2295655645606626,0.28210908868533696,0.009545044354015144,-0.007458533939516831,0.042494452475255524,0.10403129732205982,-0.13363062095621225,-0.39854057066522774,0.13363062095621225,0.05703321930322032,0.02353104026675067,0.5426095162342934,-0.3250833076438486,0.16332631450203705
ENTl,-0.044901325506693686,0.21298568784264937,-0.07967416479199846,0.03919309008348105,0.4766031238193982,0.40411192956024355,0.17960530202677485,-0.2694079530401623,-0.12941939442218645,-0.3249182166443294,-0.044901325506693686,-8.279714964248517e-18,-0.06735198826004048,0.2348684718811672,0.3240103684976904,1.0,-0.35199473469802345,-0.2524467210539465,-0.34620506370922793,-0.3501946066316617,-0.2237311273663412,-0.5679618342470648,-0.37916674872319145,-0.5312921105596637,-0.3335527037640105,-0.35273781075132915,-0.25244672105394644,-0.3486455862872689,-0.25244672105394644,-0.2237311273663412,-0.19546687117276643,-0.5232229838606957,-0.26940795304016235,-0.34288284932384294,-0.2660360059760446,-0.35273781075132915,-0.2524467210539466,-0.1854192697718241,-0.30965522264339174,-0.1310035341106021,-0.051803552809481755,-0.08655516260519384,-0.29509092104873924,-0.02804963567266081,-0.34511838512583043,0.40411192956024367,0.4766031238193981,0.4766031238193981,0.4766031238193981,0.44554591935411303,0.039193090083481014,-0.07332355751067668,-0.044901325506693686,0.13612945512202265,0.578728195419608,0.8255008255012383,0.039193090083481014,0.039193090083481014,-0.06735198826004059,0.1338698881504165,-0.3729982459185525,-0.33971713810324305,-0.23665076426961035,-0.07014785603174338,-0.6516524678493258,-0.40812723115732447,0.308545992399268,-0.13854898080383338,-0.20080483222562467,-0.21929487777818846,-0.3606561254031919,0.40411192956024367,-0.6124759591755962,0.40411192956024367,0.308545992399268,-0.4190790380624747,-0.3078948034744713,0.7418196900984952,0.7234487096678769,0.4194676139809671,0.17960530202677497,0.1854192697718241,-0.2694079530401623,0.6241915265028871,0.18976038114043367,0.44879417076257155,0.25295712740005066,0.7184212081070996
ILA,0.30151134457776363,0.11918282365569899,-0.22929006104060504,0.06579516949597684,-0.7385489458759965,-0.07537783614444094,-0.45226701686664555,-0.07537783614444094,0.38624363966821407,0.3636363636363636,0.30151134457776363,0.18779365718855034,0.07537783614444085,0.046386360704271316,-0.161164592805076,-0.35199473469802345,1.0,-0.18835264373920446,0.3228831748798892,0.391924757669098,-0.12519577145903357,0.4767312946227961,0.42434929977611174,0.5131499624988188,0.4450881753290795,0.39477101697586137,0.047088160934801095,0.39019115180651753,0.047088160934801095,-0.12519577145903357,-0.13511600138438204,0.20367710313134688,0.6784005252999682,0.5207923224525007,0.19140273452660106,0.39477101697586137,0.28252896560880664,0.2075143391598224,0.2021568437902677,0.14661427499966254,0.09938846815916408,0.052837807353104546,0.3835216632603559,0.42379344841321004,0.506944777064531,-0.07537783614444095,-0.12309149097933268,-0.12309149097933268,-0.12309149097933268,-0.5609681940050744,0.0657951694959769,-0.12309149097933268,0.30151134457776363,0.22852652225356163,-0.5360201681382463,-0.42640143271122083,0.0657951694959769,0.0657951694959769,0.07537783614444091,0.0,0.4174457412372101,0.558416936413065,0.23836564731139806,0.2747740351926009,0.5339555675973888,0.4136701519960153,-0.18835264373920443,0.035782813348225646,0.16854996561581048,0.31360072921443,0.4238145447344223,-0.07537783614444095,0.5260509098446914,-0.07537783614444095,-0.18835264373920443,-0.03350126050864042,0.02153652461269739,-0.3534031660738116,-0.3835216632603558,-0.3520893951097651,-0.45226701686664544,-0.12105003117656303,-0.07537783614444094,-0.33090248035317965,0.05309318732018994,-0.42379344841321,0.42465029006520066,-0.6365239496641676
PL,-0.23426064283290912,-0.3703985987435963,0.5245468310835593,-0.3067191794659486,-0.382546027838003,-0.23426064283290912,-0.23426064283290912,-0.23426064283290912,-0.05001563232803552,-0.047088160934801095,-0.23426064283290912,-0.25939049993206037,-0.3513909642493636,-0.3964410878710769,0.02086959677824204,-0.2524467210539465,-0.18835264373920446,1.0,0.769321130035318,0.7105181184430334,0.8430191247791962,0.6173309979059936,0.7114582486036499,0.67714738088066,0.6023845101417662,0.7156780854205469,0.7560975609756099,0.7073752744366275,0.7560975609756099,0.8430191247791962,0.279944016794402,0.8637696427516516,0.15617376188860613,0.5537069739686943,0.6499232217356103,0.7156780854205469,-0.21951219512195122,-0.07165743639000183,-0.04487620025963292,-0.2088398464398297,-0.3024463043743313,-0.3489469334459219,0.033108771302908103,-0.2682926829268292,0.5751797717724088,-0.23426064283290912,-0.382546027838003,-0.382546027838003,-0.382546027838003,-0.2905645665847724,-0.3067191794659486,-0.382546027838003,-0.23426064283290912,-0.27619627054881685,-0.3644054444067475,-0.5521576303742327,-0.3067191794659486,-0.3067191794659486,-0.3513909642493636,-0.3492151478847891,0.2548357523181361,0.012308216692591764,-0.24693239916239743,-0.2643171957927296,0.5126716108393478,0.5490633736057197,-0.21951219512195122,0.11120649366031915,0.5238227218271837,0.7274294287037928,-0.12544178421634491,-0.23426064283290912,0.45825924319930955,-0.23426064283290912,-0.21951219512195122,-0.01735264020984512,0.9593531087442945,-0.4445552378177146,-0.4469684125892594,0.1823716631040194,0.0,-0.3762015410475098,-0.23426064283290912,-0.5998911860709225,-0.45376098965704786,-0.21951219512195122,-0.1799640107964012,-0.15617376188860618
ACAv,-0.3212647026585896,-0.4402355499610878,0.2578847616888929,-0.4206342337287049,-0.5246230625870019,-0.3212647026585896,-0.3212647026585896,-0.3212647026585896,-0.1371827299185605,-0.12915326995195567,-0.3212647026585896,-0.3913005270878243,-0.48189705398788424,-0.5436787275760746,-0.17172320683032077,-0.34620506370922793,0.3228831748798892,0.769321130035318,1.0,0.9942892934089467,0.7648146665807474,0.8804710999221753,0.9756928006668273,0.9459966638488406,0.8669047532057177,0.9814798787003114,0.8362186196036064,0.9952906474521008,0.8362186196036064,0.7648146665807474,0.027422486773983578,0.7505306195583894,0.6425294053171791,0.9540588139558113,0.8610900682913387,0.9814798787003114,-0.30103870305729835,-0.19654180673900826,-0.18462946603209285,-0.39054908140548467,-0.48537432020340465,-0.47854531372173903,-0.04540532049853046,-0.10034623435243266,0.9259834269502837,-0.3212647026585896,-0.5246230625870016,-0.5246230625870016,-0.5246230625870016,-0.39847982127139125,-0.4206342337287049,-0.5246230625870016,-0.3212647026585896,-0.3787751611207132,-0.49974509302447245,-0.6360716594561518,-0.4206342337287049,-0.4206342337287049,-0.48189705398788424,-0.4789131426105757,0.1800358612330854,0.06751788141934527,-0.3386427307392982,-0.3903676165731996,0.7400811543481053,0.7897156681245354,-0.30103870305729835,0.15250842261612643,0.47891314261057566,0.9394832855014053,-0.18923374717096172,-0.3212647026585896,0.6454413540926116,-0.3212647026585896,-0.30103870305729835,-0.21417646843905966,0.8873025121046757,-0.6096624023809909,-0.6129718267301613,0.25010423181607755,0.0,-0.515922242689897,-0.3212647026585896,-0.8226898944268991,-0.6222871569776117,-0.30103870305729835,0.02742248677398362,-0.21417646843905974
ACAd,-0.3249668418098408,-0.4037139009163589,0.24712724192549743,-0.42548147169838163,-0.5306686305052325,-0.32496684180984087,-0.3249668418098408,-0.3249668418098408,-0.11894020669001054,-0.11197850219117086,-0.3249668418098408,-0.38552896163789474,-0.4874502627147611,-0.5499438861397306,-0.1674984376075945,-0.3501946066316617,0.391924757669098,0.7105181184430334,0.9942892934089467,1.0,0.6939521309482107,0.8808303292720553,0.9869363343854424,0.9518814867190702,0.9019487854313947,0.992790100629557,0.7830199672637511,0.9994778496000145,0.7830199672637511,0.6939521309482107,-0.017831888788705265,0.7212858257048836,0.719569435436076,0.9791208740244552,0.8251701738119489,0.992790100629557,-0.30450776504701427,-0.17040572913692192,-0.15118429455665952,-0.364950609532608,-0.47056375139921874,-0.4840598981965228,-0.019683666479473932,-0.05800147905657404,0.9589554164382098,-0.32496684180984087,-0.5306686305052324,-0.5306686305052324,-0.5306686305052324,-0.40307175974176895,-0.4254814716983816,-0.5306686305052324,-0.3249668418098408,-0.38314003015830767,-0.5055039761486411,-0.6237055560836822,-0.4254814716983816,-0.4254814716983816,-0.487450262714761,-0.48443196581348313,0.19282291400553178,0.0841503463342685,-0.3425451280502437,-0.38680758162377904,0.737915161372517,0.7882005721818716,-0.30450776504701427,0.15426587495244098,0.4671308241772873,0.9321151145870065,-0.18644260613861782,-0.32496684180984087,0.6479703225678233,-0.32496684180984087,-0.30450776504701427,-0.24759378423606912,0.8555249508871318,-0.6166879331356072,-0.6200354941034281,0.2529863432364657,0.0,-0.5218675454818236,-0.3249668418098408,-0.8321702775573585,-0.62945817087395,-0.30450776504701427,0.047551703436547466,-0.21664456120656056
RSPv,-0.20761369963434995,-0.5908789478687516,0.13156983619939247,-0.27183014110978115,-0.3390317518104052,-0.20761369963434995,-0.20761369963434995,-0.20761369963434995,-0.2659583874167388,-0.25039154291806714,-0.20761369963434995,-0.3448275862068965,-0.31142054945152486,-0.3513462609196691,-0.22194838080923765,-0.2237311273663412,-0.12519577145903357,0.8430191247791962,0.7648146665807474,0.6939521309482107,1.0,0.6565321642986127,0.6305304951858035,0.656208669741255,0.3756819326716808,0.634270329256156,0.9727143747452264,0.708329092870135,0.9727143747452264,1.0,0.2658221033250759,0.648643837900846,-2.8171917835314824e-18,0.5662191808209542,0.9079243595414899,0.634270329256156,-0.19454287494904524,-0.3810387941055741,-0.4374872890999365,-0.5216017631276643,-0.49616526081956064,-0.30925452501401507,-0.2640840977672257,-0.3242381249150753,0.4654271779792928,-0.20761369963434995,-0.3390317518104052,-0.3390317518104052,-0.3390317518104052,-0.2575131013123024,-0.2718301411097811,-0.3390317518104052,-0.20761369963434995,-0.244779186381513,-0.3229546438756554,-0.5284981975632331,-0.2718301411097811,-0.2718301411097811,-0.3114205494515248,-0.3094922302950864,-0.02053167349218879,-0.06544900686385208,-0.21884405476620425,-0.3243480175211506,0.5739229434631912,0.6052927476393779,-0.19454287494904524,0.09855685228632577,0.37139067635410367,0.7323120504845995,-0.1667593364912676,-0.20761369963434995,0.46101544639312864,-0.20761369963434995,-0.19454287494904524,0.04613637769652219,0.7711365986418711,-0.39398746839858934,-0.39612614665083856,0.16162704595880897,0.0,-0.3334089448423773,-0.20761369963434995,-0.5316540884208918,-0.40214607401909425,-0.19454287494904524,-0.05316442066501517,-0.13840913308956665
RSPv.a,-1.097135458930219e-17,-0.1875000000000001,0.1002006020070253,-0.1725163898355886,-0.6454972243679028,-0.3952847075210475,-0.3952847075210475,-1.097135458930219e-17,0.12659242088545833,0.23836564731139806,-1.097135458930219e-17,-0.13130643285972257,-0.19764235376052375,-0.4256912234842049,-0.26411070460266145,-0.5679618342470648,0.4767312946227961,0.6173309979059936,0.8804710999221753,0.8808303292720553,0.6565321642986127,1.0,0.8491301124526205,0.9290291911965082,0.7529232524210426,0.8625819491779427,0.7407971974871924,0.8835775815176353,0.7407971974871924,0.6565321642986127,-0.050611020636182245,0.73431307102251,0.5929270612815711,0.8624393618641035,0.7806745393045734,0.8625819491779427,0.12346619958119874,9.844272003999324e-18,-0.07572281660192294,-0.2883194041644336,-0.2931736072820866,-0.17317737459326865,0.2514005711827466,0.24693239916239748,0.8228507357554792,-0.3952847075210475,-0.3227486121839514,-0.3227486121839514,-0.3227486121839514,-0.4902903378454601,-0.17251638983558854,-0.3227486121839514,-5.1321558689958026e-17,-0.06657795516141339,-0.6148873228105182,-0.7267220926874316,-0.17251638983558854,-0.17251638983558854,-0.1976423537605237,-0.3535533905932738,0.3127291336003811,0.2180695939971617,0.0833333333333333,-0.10292337119907728,0.8878323426507486,0.6779076806833005,-0.37039859874359615,0.09382332813010019,0.2651650429449553,0.7865172642434272,0.06350006350009516,-0.3952847075210475,0.6896585610413388,-0.3952847075210475,-0.37039859874359615,-1.7120731112195022e-17,0.7341001711105166,-0.5736286640647938,-0.586601332759742,0.06154574548966636,-0.158113883008419,-0.3627381250550059,-5.1321558689958026e-17,-0.7230280193247178,-0.3480287789935654,-0.37039859874359615,0.20244408254472904,-0.4392052305789416
RSPv.b/c,-0.3518518518518519,-0.3513641844631535,0.34972190121536,-0.46068221272042836,-0.5745716680602516,-0.35185185185185197,-0.3518518518518519,-0.3518518518518519,-0.094890757810422,-0.08933669468970772,-0.3518518518518519,-0.39984860670319244,-0.5277777777777777,-0.5669515669515671,-0.08413779837983737,-0.37916674872319145,0.42434929977611174,0.7114582486036499,0.9756928006668273,0.9869363343854424,0.6305304951858035,0.8491301124526205,1.0,0.9620233628171522,0.9400352733686067,0.9941037221861876,0.71145824860365,0.982570806100218,0.71145824860365,0.6305304951858035,0.033194746649269344,0.7709065301627012,0.7592592592592593,0.9663299663299663,0.7497562657459915,0.9941037221861876,-0.32970016398705726,-0.1359500645158884,-0.06740259044148852,-0.2836543144655877,-0.44409059673745516,-0.5241069231528833,0.023555508444585753,-0.07519477424266205,0.9726302675568256,-0.35185185185185197,-0.5745716680602517,-0.5745716680602517,-0.5745716680602517,-0.4364185105916595,-0.46068221272042836,-0.5745716680602517,-0.3518518518518519,-0.4148377981549889,-0.5473251028806584,-0.6547285010986552,-0.46068221272042836,-0.46068221272042836,-0.5277777777777777,-0.5245097724999507,0.2545595426827655,0.14010851666472898,-0.37088441693332846,-0.3809231099068551,0.7326884054004871,0.8035026303899026,-0.32970016398705726,0.16702852967172752,0.5383126612499494,0.9027563905824685,-0.1338698881504166,-0.35185185185185197,0.693185830479563,-0.35185185185185197,-0.32970016398705726,-0.21810699588477364,0.8677248677248679,-0.6677074808002261,-0.6713319906706947,0.21624970671153418,-0.07407407407407408,-0.5650424556441613,-0.3518518518518519,-0.8558532531927164,-0.6489249272548117,-0.32970016398705726,0.014226319992544055,-0.27572016460905363
RSPd,-0.2228712470801047,-0.2883194041644337,0.28504580829348636,-0.3802333115053919,-0.6948083337796512,-0.42548147169838174,-0.42548147169838163,-0.2228712470801047,-0.025954880968126932,0.03665356874991562,-0.2228712470801047,-0.336517266533977,-0.43561198292929537,-0.5330207447650056,-0.12454467858796274,-0.5312921105596637,0.5131499624988188,0.67714738088066,0.9459966638488406,0.9518814867190702,0.656208669741255,0.9290291911965082,0.9620233628171522,1.0,0.8625406705178076,0.9461619611878357,0.7404321828321236,0.951076230855206,0.7404321828321236,0.656208669741255,0.09338969160945867,0.8160716710320269,0.6888747637021417,0.932007033244074,0.780289875797946,0.9461619611878357,-0.14555504448836618,-0.1301495254373478,-0.08150746749345797,-0.2807881773399015,-0.41575076152708956,-0.420746815908467,0.10308787611023326,0.018985440585439196,0.9149095541264755,-0.42548147169838174,-0.5293777781178295,-0.5293777781178295,-0.5293777781178295,-0.5277448141473458,-0.3802333115053919,-0.5293777781178295,-0.2228712470801047,-0.2968937464086014,-0.6618600670863714,-0.7736421443326913,-0.3802333115053919,-0.3802333115053919,-0.43561198292929537,-0.5134569332073644,0.30255661104761633,0.2459060087054427,-0.19221293610962242,-0.2690515658656626,0.861140592678569,0.8235125945213376,-0.39869425229422034,0.15389062293728498,0.4983552587012655,0.8447687686882921,0.03254808972933528,-0.42548147169838174,0.8001881923828448,-0.42548147169838174,-0.39869425229422034,-0.03151714605173198,0.8162297620336298,-0.7169652384168484,-0.7259104609428926,0.07886592297082881,-0.24313226954193232,-0.543839088434632,-0.2228712470801047,-0.8424993852981285,-0.5387328348059204,-0.39869425229422034,0.08820137540893325,-0.4637522919040562
RSPagl,-0.3095238095238096,-0.1505846504842087,0.43153603726190637,-0.40526179615255725,-0.5054502643838304,-0.3095238095238096,-0.3095238095238096,-0.3095238095238096,0.06100120144955702,0.05743073230052642,-0.3095238095238096,-0.27681826617913324,-0.46428571428571425,-0.5238095238095238,0.006363362902676763,-0.3335527037640105,0.4450881753290795,0.6023845101417662,0.8669047532057177,0.9019487854313947,0.3756819326716808,0.7529232524210426,0.9400352733686067,0.8625406705178076,1.0,0.9456108576893003,0.45364759405737953,0.8879551820728291,0.45364759405737953,0.3756819326716808,-0.09755190852030168,0.7056776959675378,0.8809523809523809,0.9047619047619047,0.5004595083949103,0.9456108576893003,-0.2900369863645541,0.08739647004592832,0.1687598693008695,-0.08297371103415149,-0.268808888452274,-0.4610564662322357,0.21199957600127195,0.06693161223797416,0.976019223192912,-0.3095238095238096,-0.5054502643838304,-0.5054502643838304,-0.5054502643838304,-0.3839170356332643,-0.40526179615255725,-0.5054502643838304,-0.3095238095238096,-0.36493249912882475,-0.4814814814814815,-0.5387480237611791,-0.40526179615255725,-0.40526179615255725,-0.46428571428571425,-0.4614108524999566,0.360255385687737,0.15386917455144344,-0.32626674271578515,-0.2975746536704546,0.6088215570763872,0.657411243046284,-0.2900369863645541,0.146934871966858,0.4791574237499549,0.8032210981143247,-0.1338698881504166,-0.3095238095238096,0.5740182906150376,-0.3095238095238096,-0.2900369863645541,-0.3227513227513227,0.8027210884353742,-0.587381768824259,-0.5905702474321148,0.24096395890713806,0.0,-0.4970674233862172,-0.3095238095238096,-0.7926239891046001,-0.5995451409741154,-0.2900369863645541,0.00609699428251893,-0.20634920634920648
ORBv,-0.3273268353539886,-0.3450327796711773,0.3180669285639252,-0.4285714285714285,-0.5345224838248487,-0.3273268353539886,-0.3273268353539886,-0.3273268353539886,-0.06988565578146119,-0.06579516949597687,-0.3273268353539886,-0.36244018814637485,-0.49099025303098276,-0.5539377213682884,-0.11664236870396089,-0.35273781075132915,0.39477101697586137,0.7156780854205469,0.9814798787003114,0.992790100629557,0.634270329256156,0.8625819491779427,0.9941037221861876,0.9461619611878357,0.9456108576893003,1.0,0.7156780854205469,0.9883986793042008,0.7156780854205469,0.6342703292561561,-0.027939937811355616,0.7462664903107559,0.7637626158259734,0.9720615110512386,0.7542032576813632,1.0,-0.3067191794659486,-0.10012523486435171,-0.06270444935206135,-0.29180695999251005,-0.42260104163537127,-0.4875752668057087,0.0462621002059225,-0.03407990882954972,0.9783991809404572,-0.3273268353539886,-0.5345224838248487,-0.5345224838248487,-0.5345224838248487,-0.4059989714705751,-0.4285714285714285,-0.5345224838248487,-0.3273268353539886,-0.38592249249397986,-0.5091750772173155,-0.6172133998483676,-0.4285714285714285,-0.4285714285714285,-0.49099025303098276,-0.4879500364742666,0.24817414517568634,0.10318787407351643,-0.3450327796711771,-0.3693241433226386,0.7163438720330406,0.7671932182792477,-0.3067191794659486,0.15538619377310117,0.48795003647426655,0.9177383319468722,-0.17527682734987307,-0.3273268353539886,0.6403147623697701,-0.3273268353539886,-0.3067191794659486,-0.26671075473287953,0.8728715609439696,-0.621166480955589,-0.6245383527799537,0.2548235957188128,0.0,-0.5256574830378469,-0.3273268353539886,-0.83821371408685,-0.6340294594746585,-0.3067191794659486,0.02793993781135568,-0.21821789023599245
